date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:24	74664/74664	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:24%20GMT	https://www.navyfederal.org/checking-savings/savings/certificates.html?intcmp=hp|hero|||cdira|newrates|07112022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/certificatesda02.html	(from https://www.navyfederal.org/)
00:31:25	68116/68116	---M-Z	200	added ('OK')	text/html	etag:%22109a1-604e56f3bd56b-gzip%22	https://www.navyfederal.org/checking-savings/checking/debit.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/checking/debit.html	(from https://www.navyfederal.org/)
00:31:27	67613/67613	---M--	200	added ('OK')	image/jpeg	etag:%220x8DB89FC3D0053CF%22	https://www.navyfederal.org/content/dam/nfo/us-map.jpg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfo/us-map.jpg	(from https://www.navyfederal.org/)
00:31:28	75466/75466	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:28%20GMT	https://www.navyfederal.org/loans-cards/mortgage/refinancing.html?intcmp=hp|ftrdp|1|mtg|refi|08/13/2021|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/refinancing04b2.html	(from https://www.navyfederal.org/)
00:31:29	85984/85984	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:29%20GMT	https://www.navyfederal.org/loans-cards/credit-cards/cash-rewards.html?intcmp=hp|ftrdp|2|crd|cshrw|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/credit-cards/cash-rewardsfa93.html	(from https://www.navyfederal.org/)
00:31:30	92021/92021	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:30%20GMT	https://www.navyfederal.org/loans-cards/personal-loans.html?intcmp=hp|ftrdp|3|clns|per|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/personal-loans7068.html	(from https://www.navyfederal.org/)
00:31:31	74664/74664	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:31%20GMT	https://www.navyfederal.org/checking-savings/savings/certificates.html?intcmp=hp|ftrdp|4|cdira|cds|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/certificates91d0.html	(from https://www.navyfederal.org/)
00:31:33	93301/93301	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:33%20GMT	https://www.navyfederal.org/loans-cards/auto-loans.html?intcmp=hp|ftrdp|5|clns|ag|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/auto-loansd46e.html	(from https://www.navyfederal.org/)
00:31:34	96822/96822	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:34%20GMT	https://www.navyfederal.org/loans-cards/student-loans/student-loans.html?intcmp=hp|ftrdp|6|clns|student|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/student-loans/student-loans651e.html	(from https://www.navyfederal.org/)
00:31:35	88478/88478	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:35%20GMT	https://www.navyfederal.org/membership/become-a-member.html?intcmp=hp|becamem|||learnmore||||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/become-a-member3487.html	(from https://www.navyfederal.org/)
00:31:36	53667/53667	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:36%20GMT	https://www.navyfederal.org/loans-cards/credit-cards/offers/go-rewards.html?intcmp=hp|cont|1|crd|gorw|lowaproffer|09012023||||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/credit-cards/offers/go-rewardsd4e1.html	(from https://www.navyfederal.org/)
00:31:38	67235/67235	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:38%20GMT	https://www.navyfederal.org/makingcents/credit-debt/consider-co-signer-for-student-loans.html?intcmp=hp|cont|2|rsc|article|studentloancosigner|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/credit-debt/consider-co-signer-for-student-loansc0c6.html	(from https://www.navyfederal.org/)
00:31:40	96822/96822	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:39%20GMT	https://www.navyfederal.org/loans-cards/student-loans/student-loans.html?intcmp=hp|cont|3|clns|stln|slseasonbooks|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/student-loans/student-loanse512.html	(from https://www.navyfederal.org/)
00:31:41	106621/106621	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:41%20GMT	https://www.navyfederal.org/loans-cards/mortgage/homeowner-resources/home-buying-center.html?intcmp=hp|cont|4|mtg|q3ita|homebuyingcenter|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/homeowner-resources/home-buying-centercc73.html	(from https://www.navyfederal.org/)
00:31:42	55561/55561	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:41%20GMT	https://www.navyfederal.org/about/presidents-message.html?intcmp=hp|cont|5|about|presmsg|08242023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about/presidents-message7d0a.html	(from https://www.navyfederal.org/)
00:31:43	63364/63364	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:42%20GMT	https://www.navyfederal.org/makingcents/tools/credit-simulator.html?intcmp=hp|cont|6|rsc|credsim|mccdash|08142023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/tools/credit-simulator28b6.html	(from https://www.navyfederal.org/)
00:31:44	67959/67959	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:43%20GMT	https://www.navyfederal.org/makingcents/credit-debt/are-you-making-these-reward-card-mistakes.html?intcmp=hp|cont|7|rsc|article|rewardcards|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/credit-debt/are-you-making-these-reward-card-mistakes0af1.html	(from https://www.navyfederal.org/)
00:31:45	33309/33309	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:45%20GMT	https://www.navyfederal.org/investment-services/life-insurance.html?intcmp=hp|cont|8|nfis|lifins|lifeinsurance|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/investment-services/life-insuranced2e6.html	(from https://www.navyfederal.org/)
00:31:46	96539/96539	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:46%20GMT	https://www.navyfederal.org/loans-cards/equity/home-improvement.html?intcmp=hp|cont|9|eqt|gen|homeprojectcenter|0901023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/equity/home-improvement55f5.html	(from https://www.navyfederal.org/)
00:31:47	66829/66829	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:47%20GMT	https://www.navyfederal.org/services/security/features.html?intcmp=hp|cont|10|sec|secfeat|cybersec|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/security/features6a1e.html	(from https://www.navyfederal.org/)
00:31:49	75529/75529	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:49%20GMT	https://www.navyfederal.org/checking-savings/savings/savings-resources/certificate-rates.html?intcmp=hp|cont|11|cdira|cds|standcert|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/savings-resources/certificate-ratesa808.html	(from https://www.navyfederal.org/)
00:31:49	1167/1167	---M-Z	200	added ('OK')	image/svg+xml	etag:%220x8DAB2304673E464%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-mortgages.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-mortgages.svg	(from https://www.navyfederal.org/)
00:31:50	99320/99320	---M-Z	200	added ('OK')	text/html	etag:%2218385-604e5225bcaa8-gzip%22	https://www.navyfederal.org/loans-cards/mortgage/mortgage-rates.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/mortgage-rates.html	(from https://www.navyfederal.org/)
00:31:50	1396/1396	---M-Z	200	added ('OK')	image/svg+xml	etag:%220x8DAB22FE2AB0E3C%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-auto.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-auto.svg	(from https://www.navyfederal.org/)
00:31:51	1089/1089	---M-Z	200	added ('OK')	image/svg+xml	etag:%220x8DAB2306DC89025%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-certificates.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-certificates.svg	(from https://www.navyfederal.org/)
00:31:51	860/860	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235c-5afe597e08a80-gzip%22	https://www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-creditcards.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/icons/single-tone/blue/global-rates-bar-creditcards.svg	(from https://www.navyfederal.org/)
00:31:52	120678/120678	---M-Z	200	added ('OK')	text/html	etag:%221d6f3-604e524cc34c1-gzip%22	https://www.navyfederal.org/rates.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/rates.html	(from https://www.navyfederal.org/)
00:31:53	69061/69061	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:53%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/are-you-prepared-for-a-natural-disaster.html?intcmp=hp|zone3||protectfinances|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/are-you-prepared-for-a-natural-disaster0276.html	(from https://www.navyfederal.org/)
00:31:55	64069/64069	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:55%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/emergency-savings-examples.html?intcmp=hp|zone3||saveforemergency|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/emergency-savings-examples3242.html	(from https://www.navyfederal.org/)
00:31:56	65696/65696	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:56%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/rebuild-emergency-fund.html?intcmp=hp|zone3||rebuildsavings|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/rebuild-emergency-fundfded.html	(from https://www.navyfederal.org/)
00:31:57	1863/1863	---M-Z	200	added ('OK')	image/svg+xml	etag:%22747-6044c500822c0-gzip%22	https://www.navyfederal.org/_jcr_content/root/homePageZone3/image1.coreimg.svg/1693575667268/accounts.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/_jcr_content/root/homePageZone3/image1.coreimg.svg/1693575667268/accounts.svg	(from https://www.navyfederal.org/)
00:31:58	57674/57674	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:57%20GMT	https://www.navyfederal.org/makingcents/tools/emergency-fund-calculator.html?intcmp=hp|zone3||emergencalc|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/tools/emergency-fund-calculatorc2d4.html	(from https://www.navyfederal.org/)
00:31:58	1592/1592	---M-Z	200	added ('OK')	image/svg+xml	etag:%22638-6044c500822c0-gzip%22	https://www.navyfederal.org/_jcr_content/root/homePageZone3/image2.coreimg.svg/1693575667268/calculator.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/_jcr_content/root/homePageZone3/image2.coreimg.svg/1693575667268/calculator.svg	(from https://www.navyfederal.org/)
00:31:59	87027/87027	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:59%20GMT	https://www.navyfederal.org/makingcents/savings-budgeting/overcome-financial-challenges.html?intcmp=hp|zone3||financialchallenges|09012023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting/overcome-financial-challenges5aa7.html	(from https://www.navyfederal.org/)
00:32:00	85721/85721	---M-Z	200	added ('OK')	text/html	etag:%2214e66-604e5343db6b6-gzip%22	https://www.navyfederal.org/about/careers.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about/careers.html	(from https://www.navyfederal.org/)
00:32:01	66560/66560	---M-Z	200	added ('OK')	text/html	etag:W/%221038d-604e59309a7b7-gzip%22	https://www.navyfederal.org/about/press-releases.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about/press-releases.html	(from https://www.navyfederal.org/)
00:32:02	53973/53973	---M-Z	200	added ('OK')	text/html	etag:W/%22d262-604e593192c71-gzip%22	https://www.navyfederal.org/resources/events.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/resources/events.html	(from https://www.navyfederal.org/)
00:32:03	56085/56085	---M-Z	200	added ('OK')	text/html	etag:%22daa2-604e57484599b-gzip%22	https://www.navyfederal.org/membership/faqs.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/faqs.html	(from https://www.navyfederal.org/)
00:32:03	89406/89406	---M-Z	200	added ('OK')	text/html	etag:%2215ccb-604e5629442ea-gzip%22	https://www.navyfederal.org/forms.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/forms.html	(from https://www.navyfederal.org/)
00:32:04	73917/73917	---M-Z	200	added ('OK')	text/html	etag:W/%221204a-604e5933de30a-gzip%22	https://www.navyfederal.org/policy.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/policy.html	(from https://www.navyfederal.org/)
00:32:05	64940/64940	---M-Z	200	added ('OK')	text/html	etag:W/%22fd39-604e5934b6bf1-gzip%22	https://www.navyfederal.org/policy/accessibility.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/policy/accessibility.html	(from https://www.navyfederal.org/)
00:32:07	190434/190434	---M-Z	200	added ('OK')	text/html	etag:W/%222e76f-604e5935fee08-gzip%22	https://www.navyfederal.org/site-map.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/site-map.html	(from https://www.navyfederal.org/)
00:32:08	46277/46277	---M--	200	added ('OK')	application/pdf	etag:%220x8DB9DAC45EE9F1B%22	https://www.navyfederal.org/content/dam/nfculibs/pdfs/savings/1116e.pdf	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfculibs/pdfs/savings/1116e.pdf	(from https://www.navyfederal.org/)
00:32:08	32577/32577	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%220x8DB83E30A4C2983%22	https://www.navyfederal.org/content/dam/nfculibs/pdfs/nffg/pershing-sweep-terms-conditions.docx	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfculibs/pdfs/nffg/pershing-sweep-terms-conditions.docx_;%20filename_=UTF-8''pershing-sweep-terms-conditions.docx	(from https://www.navyfederal.org/)
00:32:09	177458/177458	---M--	200	added ('OK')	application/pdf	etag:%220x8DB83E2FA0EFB72%22	https://www.navyfederal.org/content/dam/nfculibs/pdfs/membership/nfcu_652a_nfo.pdf	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfculibs/pdfs/membership/nfcu_652a_nfo.pdf	(from https://www.navyfederal.org/)
00:32:09	89740/89740	---M-Z	200	added ('OK')	application/javascript	etag:W/%2215e8c-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/clientlib-dependencies.lc-ec1257a625b104d68cd2d275dae8ad47-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/clientlib-dependencies.lc-ec1257a625b104d68cd2d275dae8ad47-lc.min.js	(from https://www.navyfederal.org/)
00:32:10	103766/103766	---M-Z	200	added ('OK')	application/javascript	etag:W/%2219556-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-551c8cbfd5d28b5d9e769efd1ebb4a51-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-551c8cbfd5d28b5d9e769efd1ebb4a51-lc.min.js	(from https://www.navyfederal.org/)
00:32:10	437375/437375	---M-Z	200	added ('OK')	application/javascript	etag:W/%226ac7f-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-nfo-site-dependencies.lc-8f4d604a41357044d40f8746c439bd30-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-nfo-site-dependencies.lc-8f4d604a41357044d40f8746c439bd30-lc.min.js	(from https://www.navyfederal.org/)
00:32:10	1553/1553	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-homePage.lc-b44b493169594cd96dc901e67801dc8e-lc.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-homePage.lc-b44b493169594cd96dc901e67801dc8e-lc.min.js	(from https://www.navyfederal.org/)
00:32:11	218993/218993	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Aug%202023%2016:14:20%20GMT	https://www.navyfederal.org/WPYaXf/A_/yu/XbFe/DLnRai8lux6_I/uOOcNXVNpt7Q/Lh8ZKF85/Q3paUw/UhURs	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/WPYaXf/A_/yu/XbFe/DLnRai8lux6_I/uOOcNXVNpt7Q/Lh8ZKF85/Q3paUw/UhURs	(from https://www.navyfederal.org/)
00:32:12	82148/82148	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons.eot?vw3v7d	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons52e1.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:13	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.eot?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:13	352877/352877	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Sep%202023%2004:24:18%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons.svg?vw3v7d	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons52e1.svg	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:13	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.eot?	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfontd41d.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:13	98024/98024	---M-Z	200	added ('OK')	application/x-font-woff	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.woff?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.woff	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:14	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.ttf	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:16	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Sep%202023%2004:34:15%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.svg?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.svg	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:17	19987/19987	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e13-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.eot	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:17	19987/19987	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.eot?	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300d41d.eot	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:18	22140/22140	---M-Z	200	added ('OK')	application/x-font-woff	etag:%22567c-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.woff	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.woff	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
00:32:18	37860/37860	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2293e4-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.ttf	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/roboto-slab/roboto-slab-v6-latin-300.ttf	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
